Date,UserID,ItemID,Event
2022-01-25 19:46:43,843,128,category
2022-01-25 19:47:04,2775,1880,more_details
2022-01-25 19:47:34,550,1775,description
2022-01-25 19:47:40,1301,1718,more_details
2022-01-25 19:47:49,2249,1221,more_details
2022-01-25 19:48:11,550,1775,category
2022-01-25 19:48:18,2249,1221,visit_brand_shop
2022-01-25 19:48:25,1301,1718,visit_brand_shop
2022-01-25 19:48:59,843,128,read_review
2022-01-25 19:49:38,47,1855,description
2022-01-25 19:50:49,1301,1718,category
2022-01-25 19:53:02,1147,1927,description
2022-01-25 19:54:14,1147,1927,category
2022-01-25 19:56:06,1070,1145,description
2022-01-25 19:57:05,1070,1145,more_details
2022-01-25 19:57:31,1070,1145,visit_brand_shop
2022-01-25 19:57:58,1737,1150,description
2022-01-25 20:00:17,2122,1498,description
2022-01-25 20:00:51,1737,1150,category
2022-01-25 20:01:51,2122,1498,visit_brand_shop
2022-01-25 20:01:57,741,1125,description
2022-01-25 20:02:20,2122,1498,category
2022-01-25 20:03:28,1737,1150,read_review
2022-01-25 20:04:50,741,1125,more_details
2022-01-25 20:05:34,2585,1489,description
2022-01-25 20:05:58,741,1125,visit_brand_shop
2022-01-25 20:07:02,2585,1489,more_details
2022-01-25 20:07:17,2585,1489,visit_brand_shop
2022-01-25 20:08:27,2585,1489,read_review
2022-01-25 20:09:35,131,96,description
2022-01-25 20:10:39,685,1117,description
2022-01-25 20:10:52,131,96,visit_brand_shop
2022-01-25 20:11:13,1567,621,description
2022-01-25 20:12:18,685,1117,more_details
2022-01-25 20:12:39,131,96,category
2022-01-25 20:13:17,1774,912,description
2022-01-25 20:14:38,685,1117,visit_brand_shop
2022-01-25 20:15:00,685,1117,category
2022-01-25 20:15:19,1774,912,category
2022-01-25 20:21:44,453,1033,description
2022-01-25 20:22:39,453,1033,more_details
2022-01-25 20:22:50,1680,1549,description
2022-01-25 20:22:53,2346,1880,description
2022-01-25 20:23:34,2346,1880,category
2022-01-25 20:24:13,453,1033,visit_brand_shop
2022-01-25 20:24:27,2346,1880,read_review
2022-01-25 20:24:36,1680,1549,visit_brand_shop
2022-01-25 20:25:15,1680,1549,category
2022-01-25 20:37:14,1410,1132,description
2022-01-25 20:37:23,1410,1132,visit_brand_shop
2022-01-25 20:37:50,2350,171,description
2022-01-25 20:39:34,2350,171,visit_brand_shop
2022-01-25 20:40:13,1410,1132,category
2022-01-25 20:40:33,2350,171,category
2022-01-25 20:41:11,887,150,description
2022-01-25 20:43:28,887,150,more_details
2022-01-25 20:43:51,887,150,visit_brand_shop
2022-01-25 20:45:42,2023,207,description
2022-01-25 20:45:52,2023,207,category
2022-01-25 20:46:07,887,150,category
2022-01-25 20:49:00,887,150,read_review
2022-01-25 20:51:29,2766,23,description
2022-01-25 20:54:24,2766,23,category
2022-01-25 20:58:26,1432,1629,description
2022-01-25 20:59:37,1432,1629,visit_brand_shop
2022-01-25 21:00:53,337,427,description
2022-01-25 21:01:07,1701,853,description
2022-01-25 21:03:39,1701,853,more_details
2022-01-25 21:06:18,1701,853,visit_brand_shop
2022-01-25 21:09:05,1701,853,category
2022-01-25 21:10:21,2678,1856,description
2022-01-25 21:11:06,1701,853,read_review
2022-01-25 21:11:20,2678,1856,more_details
2022-01-25 21:13:50,2678,1856,visit_brand_shop
2022-01-25 21:14:40,2678,1856,category
2022-01-25 21:16:50,2552,183,description
2022-01-25 21:19:01,2552,183,visit_brand_shop
2022-01-25 21:19:53,1320,1912,description
2022-01-25 21:20:38,2552,183,category
2022-01-25 21:20:58,2552,183,read_review
2022-01-25 21:22:09,1433,712,description
2022-01-25 21:22:16,2051,1684,description
2022-01-25 21:23:00,2051,1684,more_details
2022-01-25 21:23:06,1011,587,description
2022-01-25 21:23:58,1011,587,visit_brand_shop
2022-01-25 21:24:23,1433,712,visit_brand_shop
2022-01-25 21:24:25,2051,1684,visit_brand_shop
2022-01-25 21:25:55,2051,1684,category
2022-01-25 21:26:24,1433,712,read_review
2022-01-25 21:26:35,935,1390,description
2022-01-25 21:28:18,1552,929,description
2022-01-25 21:28:37,1552,929,visit_brand_shop
2022-01-25 21:29:17,935,1390,more_details
2022-01-25 21:30:01,1552,929,category
2022-01-25 21:30:52,935,1390,category
2022-01-25 21:31:40,1242,1185,description
2022-01-25 21:32:10,1386,1418,description
2022-01-25 21:32:32,41,354,description
2022-01-25 21:33:53,1242,1185,more_details
2022-01-25 21:34:05,41,354,visit_brand_shop
2022-01-25 21:36:26,1242,1185,visit_brand_shop
2022-01-25 21:37:00,1242,1185,read_review
2022-01-25 21:49:07,2664,945,description
2022-01-25 21:49:11,2820,346,description
2022-01-25 21:49:28,2820,346,category
2022-01-25 21:49:35,2664,945,visit_brand_shop
2022-01-25 21:50:18,2820,346,read_review
2022-01-25 21:51:28,719,1559,description
2022-01-25 21:51:51,2664,945,category
2022-01-25 21:53:16,1700,1999,description
2022-01-25 21:54:22,1700,1999,visit_brand_shop
2022-01-25 21:54:36,1413,782,description
2022-01-25 21:54:56,1413,782,more_details
2022-01-25 21:55:11,1700,1999,category
2022-01-25 21:56:08,2377,953,description
2022-01-25 21:57:31,1413,782,category
2022-01-25 21:58:28,2377,953,category
2022-01-25 21:59:44,454,767,description
2022-01-25 22:00:41,454,767,more_details
2022-01-25 22:01:13,454,767,category
2022-01-25 22:03:25,666,1987,description
2022-01-25 22:04:13,120,1477,description
2022-01-25 22:04:47,2606,1573,description
2022-01-25 22:04:56,666,1987,category
2022-01-25 22:05:23,120,1477,more_details
2022-01-25 22:07:01,2606,1573,category
2022-01-25 22:07:50,120,1477,category
2022-01-25 22:08:32,2966,910,description
2022-01-25 22:10:06,2535,706,description
2022-01-25 22:10:09,2966,910,visit_brand_shop
2022-01-25 22:11:59,2535,706,visit_brand_shop
2022-01-25 22:12:10,651,1468,description
2022-01-25 22:12:36,2535,706,category
2022-01-25 22:14:07,651,1468,visit_brand_shop
2022-01-25 22:15:26,286,330,description
2022-01-25 22:16:11,286,330,visit_brand_shop
2022-01-25 22:17:02,651,1468,category
2022-01-25 22:17:09,2168,1545,description
2022-01-25 22:18:05,651,1468,read_review
2022-01-25 22:18:36,286,330,category
2022-01-25 22:19:28,1781,1014,description
2022-01-25 22:19:30,2168,1545,category
2022-01-25 22:21:39,2168,1545,read_review
2022-01-25 22:22:00,1781,1014,category
2022-01-25 22:23:05,1781,1014,read_review
2022-01-25 22:26:05,1605,1478,description
2022-01-25 22:26:54,1605,1478,category
2022-01-25 22:31:47,97,893,description
2022-01-25 22:33:51,97,893,more_details
2022-01-25 22:34:36,97,893,visit_brand_shop
2022-01-25 22:35:05,1651,192,description
2022-01-25 22:35:40,2048,1785,description
2022-01-25 22:36:00,1651,192,more_details
2022-01-25 22:36:11,939,1945,description
2022-01-25 22:37:23,97,893,category
2022-01-25 22:37:33,939,1945,category
2022-01-25 22:37:36,2048,1785,category
2022-01-25 22:38:02,1068,617,description
2022-01-25 22:38:26,1651,192,visit_brand_shop
2022-01-25 22:38:48,1651,192,category
2022-01-25 22:39:31,1068,617,more_details
2022-01-25 22:40:10,1068,617,category
2022-01-25 22:40:16,939,1945,read_review
2022-01-25 22:40:36,1300,1187,description
2022-01-25 22:41:31,1651,192,read_review
2022-01-25 22:41:51,1300,1187,more_details
2022-01-25 22:42:45,2184,1050,description
2022-01-25 22:42:51,1300,1187,visit_brand_shop
2022-01-25 22:43:06,2184,1050,more_details
2022-01-25 22:43:57,1691,1974,description
2022-01-25 22:44:42,2184,1050,category
2022-01-25 22:45:42,1988,1376,description
2022-01-25 22:46:50,2184,1050,read_review
2022-01-25 22:46:53,1691,1974,category
2022-01-25 22:48:17,92,394,description
2022-01-25 22:48:41,1988,1376,category
2022-01-25 22:49:40,1988,1376,read_review
2022-01-25 22:50:08,92,394,category
2022-01-25 22:50:31,544,399,description
2022-01-25 22:51:07,106,1230,description
2022-01-25 22:51:21,544,399,visit_brand_shop
2022-01-25 22:52:02,609,1878,description
2022-01-25 22:52:37,609,1878,category
2022-01-25 22:52:52,544,399,category
2022-01-25 22:54:07,106,1230,more_details
2022-01-25 22:54:30,1906,1761,description
2022-01-25 22:55:10,106,1230,visit_brand_shop
2022-01-25 22:55:28,1906,1761,visit_brand_shop
2022-01-25 22:56:03,106,1230,category
2022-01-25 22:57:16,126,1007,description
2022-01-25 22:58:21,126,1007,category
2022-01-25 22:58:35,2765,1054,description
2022-01-25 22:58:50,2567,1483,description
2022-01-25 23:00:46,2567,1483,category
2022-01-25 23:02:10,1111,328,description
2022-01-25 23:05:50,1049,1616,description
2022-01-25 23:07:02,652,645,description
2022-01-25 23:07:16,358,1799,description
2022-01-25 23:07:18,1049,1616,visit_brand_shop
2022-01-25 23:07:54,652,645,more_details
2022-01-25 23:08:53,2446,251,description
2022-01-25 23:09:46,358,1799,more_details
2022-01-25 23:10:33,652,645,visit_brand_shop
2022-01-25 23:11:23,2446,251,more_details
2022-01-25 23:11:24,358,1799,visit_brand_shop
2022-01-25 23:11:38,993,482,description
2022-01-25 23:12:03,2446,251,visit_brand_shop
2022-01-25 23:12:58,993,482,more_details
2022-01-25 23:13:11,652,645,read_review
2022-01-25 23:13:15,787,269,description
2022-01-25 23:13:34,2446,251,category
2022-01-25 23:14:06,358,1799,read_review
2022-01-25 23:15:09,787,269,visit_brand_shop
2022-01-25 23:15:57,993,482,visit_brand_shop
2022-01-25 23:16:19,787,269,category
2022-01-25 23:17:56,155,1876,description
2022-01-25 23:20:53,155,1876,more_details
2022-01-25 23:23:42,155,1876,category
2022-01-25 23:25:05,1615,202,description
2022-01-25 23:25:36,1615,202,visit_brand_shop
2022-01-25 23:28:26,1615,202,category
2022-01-25 23:30:42,2761,1917,description
2022-01-25 23:30:47,335,1335,description
2022-01-25 23:31:33,2705,758,description
2022-01-25 23:31:45,335,1335,more_details
2022-01-25 23:32:15,335,1335,category
2022-01-25 23:32:29,2943,1394,description
2022-01-25 23:32:40,2705,758,visit_brand_shop
2022-01-25 23:33:34,2949,268,description
2022-01-25 23:34:52,2943,1394,visit_brand_shop
2022-01-25 23:35:09,2632,1179,description
2022-01-25 23:35:31,2705,758,category
2022-01-25 23:35:50,2868,1651,description
2022-01-25 23:36:21,2949,268,visit_brand_shop
2022-01-25 23:36:46,2632,1179,more_details
2022-01-25 23:37:08,2868,1651,read_review
2022-01-25 23:38:15,2632,1179,visit_brand_shop
2022-01-25 23:38:28,2632,1179,category
2022-01-25 23:39:07,2949,268,category
2022-01-25 23:39:51,2777,185,description
2022-01-25 23:41:43,2777,185,more_details
2022-01-25 23:41:47,1876,911,description
2022-01-25 23:41:50,2949,268,read_review
2022-01-25 23:41:52,2777,185,visit_brand_shop
2022-01-25 23:42:40,754,1188,description
2022-01-25 23:43:39,2499,784,description
2022-01-25 23:44:12,1876,911,category
2022-01-25 23:45:11,754,1188,more_details
2022-01-25 23:45:55,2499,784,more_details
2022-01-25 23:46:16,754,1188,visit_brand_shop
2022-01-25 23:46:26,754,1188,category
2022-01-25 23:47:14,2499,784,visit_brand_shop
2022-01-25 23:47:54,279,1310,description
2022-01-25 23:48:53,2499,784,category
2022-01-25 23:52:59,2397,847,description
2022-01-25 23:53:47,2397,847,visit_brand_shop
2022-01-25 23:53:57,1138,1396,description
2022-01-25 23:54:05,398,641,description
2022-01-25 23:54:07,1138,1396,visit_brand_shop
2022-01-25 23:54:25,2397,847,category
2022-01-25 23:54:43,1138,1396,category
2022-01-25 23:56:30,79,634,description
2022-01-25 23:56:58,624,1859,description
2022-01-25 23:57:01,79,634,read_review
2022-01-25 23:58:30,1047,1567,description
2022-01-25 23:59:12,624,1859,visit_brand_shop
2022-01-25 23:59:15,1610,158,description
2022-01-26 00:00:25,1610,158,more_details
2022-01-26 00:00:35,2803,11,description
2022-01-26 00:00:46,1047,1567,more_details
2022-01-26 00:00:58,624,1859,category
2022-01-26 00:01:12,1047,1567,visit_brand_shop
2022-01-26 00:01:48,624,1859,read_review
2022-01-26 00:02:37,2803,11,read_review
2022-01-26 00:03:19,1610,158,category
2022-01-26 00:04:48,2541,1289,description
2022-01-26 00:06:24,2541,1289,more_details
2022-01-26 00:08:18,698,853,description
2022-01-26 00:08:28,2541,1289,category
2022-01-26 00:09:05,2969,430,description
2022-01-26 00:09:55,1679,1951,description
2022-01-26 00:09:59,2969,430,category
2022-01-26 00:11:30,1255,30,description
2022-01-26 00:11:42,2046,868,description
2022-01-26 00:12:00,1679,1951,more_details
2022-01-26 00:12:49,1679,1951,visit_brand_shop
2022-01-26 00:14:07,1255,30,more_details
2022-01-26 00:15:09,1679,1951,category
2022-01-26 00:16:41,1255,30,visit_brand_shop
2022-01-26 00:16:50,1679,1951,read_review
2022-01-26 00:19:21,1914,1117,description
2022-01-26 00:19:46,1914,1117,visit_brand_shop
2022-01-26 00:20:14,1494,1281,description
2022-01-26 00:20:46,1914,1117,category
2022-01-26 00:21:24,1494,1281,visit_brand_shop
2022-01-26 00:22:13,864,949,description
2022-01-26 00:22:16,640,917,description
2022-01-26 00:22:24,1914,1117,read_review
2022-01-26 00:23:21,1494,1281,category
2022-01-26 00:24:39,640,917,more_details
2022-01-26 00:25:45,640,917,visit_brand_shop
2022-01-26 00:26:05,640,917,category
2022-01-26 00:26:22,640,917,read_review
2022-01-26 00:27:22,104,52,description
2022-01-26 00:29:29,104,52,category
2022-01-26 00:31:34,2988,1279,description
2022-01-26 00:31:49,187,1043,description
2022-01-26 00:32:32,187,1043,visit_brand_shop
2022-01-26 00:32:42,2988,1279,visit_brand_shop
2022-01-26 00:34:10,187,1043,category
2022-01-26 00:34:36,781,819,description
2022-01-26 00:34:38,2988,1279,read_review
2022-01-26 00:35:47,187,1043,read_review
2022-01-26 00:36:40,781,819,more_details
2022-01-26 00:38:15,575,221,description
2022-01-26 00:39:14,781,819,visit_brand_shop
2022-01-26 00:40:27,575,221,category
2022-01-26 00:41:07,781,819,read_review
2022-01-26 00:48:27,2189,1108,description
2022-01-26 00:49:19,2189,1108,visit_brand_shop
2022-01-26 00:54:55,2054,594,description
2022-01-26 00:57:04,2054,594,category
2022-01-26 00:57:47,300,1659,description
2022-01-26 00:57:56,300,1659,more_details
2022-01-26 00:58:51,300,1659,category
2022-01-26 01:00:01,300,1659,read_review
2022-01-26 01:00:44,1076,834,description
2022-01-26 01:01:48,1076,834,more_details
2022-01-26 01:03:35,1076,834,visit_brand_shop
2022-01-26 01:06:16,1076,834,category
2022-01-26 01:08:16,1076,834,read_review
2022-01-26 01:09:05,2161,1436,description
2022-01-26 01:10:17,2506,220,description
2022-01-26 01:10:18,1988,1975,description
2022-01-26 01:10:59,2506,220,more_details
2022-01-26 01:12:01,571,1895,description
2022-01-26 01:12:33,2530,675,description
2022-01-26 01:12:54,2506,220,visit_brand_shop
2022-01-26 01:13:26,571,1895,more_details
2022-01-26 01:14:51,2530,675,more_details
2022-01-26 01:15:10,2506,220,category
2022-01-26 01:17:05,2506,220,read_review
2022-01-26 01:17:35,2530,675,visit_brand_shop
2022-01-26 01:18:34,2530,675,category
2022-01-26 01:24:01,2393,153,description
2022-01-26 01:24:18,2551,809,description
2022-01-26 01:26:09,540,236,description
2022-01-26 01:26:35,2393,153,category
2022-01-26 01:26:55,2551,809,more_details
2022-01-26 01:27:20,540,236,visit_brand_shop
2022-01-26 01:27:26,546,762,description
2022-01-26 01:28:24,546,762,visit_brand_shop
2022-01-26 01:28:31,2551,809,visit_brand_shop
2022-01-26 01:28:43,546,762,category
2022-01-26 01:28:49,2387,376,description
2022-01-26 01:29:36,546,762,read_review
2022-01-26 01:29:36,540,236,category
2022-01-26 01:30:04,2551,809,category
2022-01-26 01:30:15,2387,376,more_details
2022-01-26 01:33:16,341,1670,description
2022-01-26 01:33:24,127,1575,description
2022-01-26 01:34:27,341,1670,visit_brand_shop
2022-01-26 01:34:56,1776,1549,description
2022-01-26 01:35:09,1871,223,description
2022-01-26 01:35:15,1776,1549,visit_brand_shop
2022-01-26 01:35:58,127,1575,more_details
2022-01-26 01:36:59,1871,223,more_details
2022-01-26 01:37:04,1776,1549,category
2022-01-26 01:37:44,1535,1784,description
2022-01-26 01:38:10,1535,1784,more_details
2022-01-26 01:38:13,1871,223,visit_brand_shop
2022-01-26 01:39:42,1776,1549,read_review
2022-01-26 01:40:09,1535,1784,visit_brand_shop
2022-01-26 01:41:17,1535,1784,category
2022-01-26 01:42:15,508,253,description
2022-01-26 01:43:07,508,253,read_review
2022-01-26 01:44:31,1559,798,description
2022-01-26 01:47:18,1332,1862,description
2022-01-26 01:47:18,1559,798,more_details
2022-01-26 01:47:24,1519,575,description
2022-01-26 01:47:37,1559,798,visit_brand_shop
2022-01-26 01:48:33,1111,23,description
2022-01-26 01:49:20,1519,575,category
2022-01-26 01:50:46,1519,575,read_review
2022-01-26 01:51:06,1111,23,more_details
2022-01-26 01:51:09,1022,483,description
2022-01-26 01:52:25,1022,483,more_details
2022-01-26 01:52:40,1111,23,category
2022-01-26 01:53:59,1368,786,description
2022-01-26 01:55:20,1022,483,category
2022-01-26 01:56:05,1368,786,more_details
2022-01-26 01:58:33,1368,786,visit_brand_shop
2022-01-26 02:01:26,1368,786,category
2022-01-26 02:09:28,1836,1252,description
2022-01-26 02:09:49,1836,1252,visit_brand_shop
2022-01-26 02:11:08,2946,224,description
2022-01-26 02:11:20,2946,224,more_details
2022-01-26 02:12:07,1717,1820,description
2022-01-26 02:12:22,2946,224,visit_brand_shop
2022-01-26 02:13:57,822,367,description
2022-01-26 02:14:02,1717,1820,visit_brand_shop
2022-01-26 02:14:17,1717,1820,category
2022-01-26 02:14:40,253,346,description
2022-01-26 02:16:50,822,367,more_details
2022-01-26 02:17:21,253,346,visit_brand_shop
2022-01-26 02:18:37,2068,16,description
2022-01-26 02:18:49,2657,227,description
2022-01-26 02:19:04,525,617,description
2022-01-26 02:19:05,822,367,visit_brand_shop
2022-01-26 02:19:10,822,367,category
2022-01-26 02:20:07,253,346,category
2022-01-26 02:20:08,2068,16,more_details
2022-01-26 02:20:11,525,617,visit_brand_shop
2022-01-26 02:21:23,253,346,read_review
2022-01-26 02:21:47,2657,227,visit_brand_shop
2022-01-26 02:22:22,2068,16,category
2022-01-26 02:22:22,2657,227,category
2022-01-26 02:22:58,525,617,category
2022-01-26 02:25:35,525,617,read_review
2022-01-26 02:26:37,2109,1209,description
2022-01-26 02:28:33,2109,1209,category
2022-01-26 02:28:50,5,140,description
2022-01-26 02:31:42,5,140,category
2022-01-26 02:32:14,241,1398,description
2022-01-26 02:33:11,241,1398,visit_brand_shop
2022-01-26 02:34:13,1410,1236,description
2022-01-26 02:34:27,1410,1236,category
2022-01-26 02:40:23,686,793,description
2022-01-26 02:41:12,534,1827,description
2022-01-26 02:42:48,686,793,category
2022-01-26 02:44:03,534,1827,category
2022-01-26 02:45:15,1512,1506,description
2022-01-26 02:45:52,1118,886,description
2022-01-26 02:46:05,1512,1506,category
2022-01-26 02:46:58,1118,886,more_details
2022-01-26 02:47:14,1118,886,category
2022-01-26 02:49:08,2779,1599,description
2022-01-26 02:51:39,2779,1599,visit_brand_shop
2022-01-26 02:54:03,2779,1599,read_review
2022-01-26 02:54:42,2239,762,description
2022-01-26 02:56:00,2239,762,category
2022-01-26 02:57:10,569,742,description
2022-01-26 02:57:19,1692,556,description
2022-01-26 02:57:21,624,219,description
2022-01-26 02:58:04,1692,556,more_details
2022-01-26 02:59:17,569,742,more_details
2022-01-26 02:59:21,624,219,visit_brand_shop
2022-01-26 03:00:02,1692,556,category
2022-01-26 03:01:03,569,742,category
2022-01-26 03:03:02,192,377,description
2022-01-26 03:03:03,2320,133,description
2022-01-26 03:03:05,2872,943,description
2022-01-26 03:03:19,2320,133,more_details
2022-01-26 03:04:03,2872,943,category
2022-01-26 03:05:24,2872,943,read_review
2022-01-26 03:05:29,192,377,more_details
2022-01-26 03:05:36,192,377,visit_brand_shop
2022-01-26 03:07:25,192,377,category
2022-01-26 03:09:31,1403,1702,description
2022-01-26 03:11:56,1403,1702,more_details
2022-01-26 03:11:59,1102,1231,description
2022-01-26 03:12:06,1102,1231,more_details
2022-01-26 03:13:44,1403,1702,visit_brand_shop
2022-01-26 03:14:12,1102,1231,visit_brand_shop
2022-01-26 03:15:14,734,863,description
2022-01-26 03:15:30,1403,1702,category
2022-01-26 03:15:41,734,863,visit_brand_shop
2022-01-26 03:18:17,1403,1702,read_review
2022-01-26 03:22:15,236,711,description
2022-01-26 03:23:16,236,711,visit_brand_shop
2022-01-26 03:25:53,236,711,category
2022-01-26 03:26:45,1328,1519,description
2022-01-26 03:28:06,1328,1519,visit_brand_shop
2022-01-26 03:35:19,1790,1612,description
2022-01-26 03:36:10,1790,1612,visit_brand_shop
2022-01-26 03:36:54,1790,1612,category
2022-01-26 03:40:32,1633,77,description
2022-01-26 03:40:37,1633,77,category
2022-01-26 03:43:00,2874,481,description
2022-01-26 03:45:04,2874,481,more_details
2022-01-26 03:47:17,2874,481,category
2022-01-26 03:49:28,2958,922,description
2022-01-26 03:49:56,2874,481,read_review
2022-01-26 03:50:15,2958,922,more_details
2022-01-26 03:51:15,2958,922,visit_brand_shop
2022-01-26 03:52:42,1982,1612,description
2022-01-26 03:53:37,1982,1612,more_details
2022-01-26 03:55:38,2113,1462,description
2022-01-26 03:56:04,1982,1612,read_review
2022-01-26 03:56:05,2402,1498,description
2022-01-26 03:57:29,2113,1462,visit_brand_shop
2022-01-26 03:58:56,2402,1498,more_details
2022-01-26 04:00:08,2402,1498,visit_brand_shop
2022-01-26 04:02:49,2402,1498,category
2022-01-26 04:04:22,2402,1498,read_review
2022-01-26 04:10:59,2990,177,description
2022-01-26 04:11:54,2047,1187,description
2022-01-26 04:12:37,2047,1187,visit_brand_shop
2022-01-26 04:12:49,2990,177,more_details
2022-01-26 04:14:43,2047,1187,category
2022-01-26 04:15:32,2250,721,description
2022-01-26 04:15:34,2990,177,visit_brand_shop
2022-01-26 04:15:58,1388,1240,description
2022-01-26 04:17:11,1388,1240,visit_brand_shop
2022-01-26 04:17:25,2047,1187,read_review
2022-01-26 04:17:37,850,56,description
2022-01-26 04:17:42,2250,721,more_details
2022-01-26 04:18:24,2990,177,category
2022-01-26 04:18:26,2250,721,category
2022-01-26 04:18:51,1388,1240,read_review
2022-01-26 04:20:13,850,56,more_details
2022-01-26 04:21:01,2717,929,description
2022-01-26 04:22:28,850,56,category
2022-01-26 04:23:56,2717,929,more_details
2022-01-26 04:24:30,82,1805,description
2022-01-26 04:25:24,1925,937,description
2022-01-26 04:25:39,82,1805,category
2022-01-26 04:25:52,1925,937,more_details
2022-01-26 04:26:09,2717,929,category
2022-01-26 04:26:58,1925,937,category
2022-01-26 04:27:18,2717,929,read_review
2022-01-26 04:28:49,1581,1666,description
2022-01-26 04:29:21,1581,1666,visit_brand_shop
2022-01-26 04:29:36,1925,937,read_review
2022-01-26 04:29:53,1615,1176,description
2022-01-26 04:30:41,1615,1176,category
2022-01-26 04:30:42,1581,1666,category
2022-01-26 04:30:44,1702,1772,description
2022-01-26 04:30:52,1652,151,description
2022-01-26 04:31:19,1702,1772,more_details
2022-01-26 04:32:26,1465,1428,description
2022-01-26 04:34:03,1702,1772,visit_brand_shop
2022-01-26 04:34:44,1702,1772,category
2022-01-26 04:34:53,1465,1428,visit_brand_shop
2022-01-26 04:35:33,678,1084,description
2022-01-26 04:35:44,2631,1337,description
2022-01-26 04:36:26,546,621,description
2022-01-26 04:36:35,845,1150,description
2022-01-26 04:36:38,1465,1428,category
2022-01-26 04:37:49,2631,1337,more_details
2022-01-26 04:38:06,972,206,description
2022-01-26 04:38:06,678,1084,category
2022-01-26 04:38:42,2631,1337,category
2022-01-26 04:38:55,845,1150,category
2022-01-26 04:39:28,678,1084,read_review
2022-01-26 04:39:42,972,206,visit_brand_shop
2022-01-26 04:40:27,2631,1337,read_review
2022-01-26 04:42:09,1330,1106,description
2022-01-26 04:42:17,972,206,category
2022-01-26 04:42:41,2097,629,description
2022-01-26 04:45:08,1330,1106,more_details
2022-01-26 04:45:09,2097,629,category
2022-01-26 04:45:20,2424,1029,description
2022-01-26 04:46:06,31,119,description
2022-01-26 04:47:16,31,119,more_details
2022-01-26 04:47:19,1330,1106,visit_brand_shop
2022-01-26 04:47:22,2371,1538,description
2022-01-26 04:47:35,1260,897,description
2022-01-26 04:48:05,2424,1029,more_details
2022-01-26 04:48:14,2371,1538,more_details
2022-01-26 04:48:36,31,119,visit_brand_shop
2022-01-26 04:48:39,252,708,description
2022-01-26 04:49:37,859,438,description
2022-01-26 04:49:50,357,1103,description
2022-01-26 04:49:50,252,708,category
2022-01-26 04:49:54,2916,701,description
2022-01-26 04:50:18,2424,1029,category
2022-01-26 04:50:25,31,119,category
2022-01-26 04:50:35,859,438,category
2022-01-26 04:51:00,357,1103,more_details
2022-01-26 04:51:01,2424,1029,read_review
2022-01-26 04:51:14,2371,1538,category
2022-01-26 04:51:27,357,1103,visit_brand_shop
2022-01-26 04:51:57,2916,701,more_details
2022-01-26 04:53:30,2916,701,category
2022-01-26 04:53:37,357,1103,read_review
2022-01-26 04:56:08,641,1577,description
2022-01-26 04:56:57,641,1577,more_details
2022-01-26 04:57:19,641,1577,visit_brand_shop
2022-01-26 05:04:50,1305,1945,description
2022-01-26 05:05:45,1305,1945,visit_brand_shop
2022-01-26 05:05:49,353,621,description
2022-01-26 05:06:07,1499,1315,description
2022-01-26 05:07:24,1305,1945,category
2022-01-26 05:08:45,2302,1241,description
2022-01-26 05:08:54,2302,1241,more_details
2022-01-26 05:10:10,2302,1241,visit_brand_shop
2022-01-26 05:14:32,680,1884,description
2022-01-26 05:14:34,1677,1362,description
2022-01-26 05:14:50,1677,1362,category
2022-01-26 05:15:41,680,1884,category
2022-01-26 05:17:00,223,177,description
2022-01-26 05:17:38,1046,220,description
2022-01-26 05:17:54,223,177,category
2022-01-26 05:18:28,532,438,description
2022-01-26 05:19:19,532,438,category
2022-01-26 05:19:32,1365,1514,description
2022-01-26 05:20:02,1046,220,category
2022-01-26 05:20:10,1365,1514,more_details
2022-01-26 05:20:21,1422,1460,description
2022-01-26 05:21:12,1564,1162,description
2022-01-26 05:21:24,1365,1514,visit_brand_shop
2022-01-26 05:21:47,1564,1162,more_details
2022-01-26 05:22:49,1422,1460,more_details
2022-01-26 05:23:27,1422,1460,category
2022-01-26 05:24:25,1564,1162,category
2022-01-26 05:29:08,1916,1105,description
2022-01-26 05:30:35,2923,214,description
2022-01-26 05:31:48,1916,1105,visit_brand_shop
2022-01-26 05:32:34,2329,1341,description
2022-01-26 05:33:09,2923,214,more_details
2022-01-26 05:33:14,2923,214,category
2022-01-26 05:34:41,1916,1105,category
2022-01-26 05:36:03,1916,1105,read_review
2022-01-26 05:37:51,2453,1376,description
2022-01-26 05:38:56,2132,499,description
2022-01-26 05:39:00,2017,993,description
2022-01-26 05:40:12,2453,1376,more_details
2022-01-26 05:41:25,2017,993,category
2022-01-26 05:41:45,2132,499,visit_brand_shop
2022-01-26 05:42:49,2682,1957,description
2022-01-26 05:43:01,2453,1376,category
2022-01-26 05:43:47,2132,499,category
2022-01-26 05:44:48,2682,1957,more_details
2022-01-26 05:46:21,2682,1957,category
2022-01-26 05:46:22,2132,499,read_review
2022-01-26 05:49:29,429,1672,description
2022-01-26 05:51:25,774,1517,description
2022-01-26 05:51:46,2671,616,description
2022-01-26 05:51:57,774,1517,more_details
2022-01-26 05:54:14,2671,616,visit_brand_shop
2022-01-26 05:56:19,2671,616,category
2022-01-26 06:02:01,274,1104,description
2022-01-26 06:02:18,274,1104,visit_brand_shop
2022-01-26 06:02:46,274,1104,category
2022-01-26 06:03:22,274,1104,read_review
2022-01-26 06:05:02,2652,1732,description
2022-01-26 06:05:52,2569,1288,description
2022-01-26 06:06:57,1090,1587,description
